w1,w2,w3,w4,w5,w6,op_vout,op_satlist,op_gain,op_gain_db,op_inmin,op_inmax,op_outmin,op_outmax,dc_outmin,dc_outmax,dc_inmin,dc_inmax,tran_gain,tran_gain_db,ac_gain,ac_gain_db,ac_GBP,
1e-06,1e-06,1.2e-06,1.2e-06,6e-06,2e-06,1.02848e+00,6,1.82334e+01,2.52174e+01,8.61646e-01,2.05989e+00,9.89938e-01,1.55044e+00,3.02088e-01,1.69757e+00,6.30000e-01,1.62000e+00,1.69057e+01,2.45607e+01,1.79043e+01,2.50592e+01,4.64159e+08,
1e-06,1e-06,1.2e-06,1.2e-06,6e-06,4e-06,1.11997e+00,6,1.99875e+01,2.60152e+01,7.43474e-01,2.10049e+00,9.63345e-01,1.61815e+00,3.39567e-01,1.72887e+00,5.70000e-01,1.67000e+00,1.84918e+01,2.53396e+01,1.97019e+01,2.58901e+01,2.99358e+08,
1e-06,1e-06,1.2e-06,1.2e-06,6e-06,6e-06,1.16029e+00,6,2.05816e+01,2.62696e+01,6.89545e-01,2.11693e+00,9.49768e-01,1.64807e+00,3.54805e-01,1.72650e+00,5.50000e-01,1.69000e+00,1.90349e+01,2.55910e+01,2.03147e+01,2.61562e+01,2.40410e+08,
1e-06,1e-06,1.2e-06,1.2e-06,6e-06,8e-06,1.18455e+00,6,2.08331e+01,2.63751e+01,6.56429e-01,2.12534e+00,9.40926e-01,1.66566e+00,3.75321e-01,1.73949e+00,5.30000e-01,1.70000e+00,1.92690e+01,2.56972e+01,2.05777e+01,2.62679e+01,1.93070e+08,
1e-06,1e-06,1.2e-06,1.2e-06,6e-06,1e-05,1.20144e+00,6,2.09472e+01,2.64225e+01,6.33155e-01,2.13015e+00,9.34553e-01,1.67753e+00,3.83397e-01,1.73519e+00,5.20000e-01,1.71000e+00,1.93775e+01,2.57460e+01,2.06997e+01,2.63193e+01,1.73020e+08,
1e-06,1e-06,1.2e-06,1.2e-06,8e-06,2e-06,9.80066e-01,6,1.72529e+01,2.47372e+01,8.91654e-01,2.03904e+00,9.71472e-01,1.51538e+00,2.79557e-01,1.68885e+00,6.70000e-01,1.58000e+00,1.60159e+01,2.40910e+01,1.68976e+01,2.45565e+01,5.17947e+08,
1e-06,1e-06,1.2e-06,1.2e-06,8e-06,4e-06,1.08568e+00,6,1.93695e+01,2.57424e+01,7.66103e-01,2.08538e+00,9.51660e-01,1.59260e+00,3.18301e-01,1.72082e+00,6.00000e-01,1.65000e+00,1.79340e+01,2.50735e+01,1.90698e+01,2.56069e+01,3.72759e+08,
1e-06,1e-06,1.2e-06,1.2e-06,8e-06,6e-06,1.13251e+00,6,2.01914e+01,2.61033e+01,7.08970e-01,2.10582e+00,9.41396e-01,1.62751e+00,3.44000e-01,1.72402e+00,5.70000e-01,1.68000e+00,1.86772e+01,2.54262e+01,1.99114e+01,2.59821e+01,2.99358e+08,
1e-06,1e-06,1.2e-06,1.2e-06,8e-06,8e-06,1.16024e+00,6,2.05810e+01,2.62693e+01,6.74179e-01,2.11691e+00,9.34353e-01,1.64804e+00,3.54789e-01,1.72647e+00,5.50000e-01,1.69000e+00,1.90342e+01,2.55907e+01,2.03140e+01,2.61559e+01,2.40410e+08,
1e-06,1e-06,1.2e-06,1.2e-06,8e-06,1e-05,1.17929e+00,6,2.07869e+01,2.63558e+01,6.49868e-01,2.12365e+00,9.29110e-01,1.66190e+00,3.72971e-01,1.73687e+00,5.40000e-01,1.70000e+00,1.92255e+01,2.56775e+01,2.05289e+01,2.62473e+01,2.15443e+08,
1e-06,1e-06,1.2e-06,1.2e-06,1e-05,2e-06,9.39247e-01,5,1.64480e+01,2.43223e+01,9.16803e-01,2.02229e+00,9.55750e-01,1.48621e+00,2.69551e-01,1.67250e+00,7.10000e-01,1.55000e+00,1.52745e+01,2.36793e+01,1.60620e+01,2.41160e+01,5.17947e+08,
1e-06,1e-06,1.2e-06,1.2e-06,1e-05,4e-06,1.05505e+00,6,1.87700e+01,2.54693e+01,7.85685e-01,2.07168e+00,9.40579e-01,1.56992e+00,3.08954e-01,1.70256e+00,6.20000e-01,1.63000e+00,1.73964e+01,2.48092e+01,1.84598e+01,2.53245e+01,4.15956e+08,
1e-06,1e-06,1.2e-06,1.2e-06,1e-05,6e-06,1.10801e+00,6,1.97808e+01,2.59249e+01,7.25460e-01,2.09528e+00,9.33367e-01,1.60923e+00,3.35521e-01,1.72223e+00,5.90000e-01,1.66000e+00,1.83049e+01,2.52513e+01,1.94903e+01,2.57964e+01,3.34048e+08,
1e-06,1e-06,1.2e-06,1.2e-06,1e-05,8e-06,1.13907e+00,6,2.02917e+01,2.61464e+01,6.89045e-01,2.10855e+00,9.28030e-01,1.63238e+00,3.46425e-01,1.72768e+00,5.70000e-01,1.68000e+00,1.87686e+01,2.54686e+01,2.00147e+01,2.60270e+01,2.68270e+08,
1e-06,1e-06,1.2e-06,1.2e-06,1e-05,1e-05,1.16020e+00,6,2.05806e+01,2.62691e+01,6.63733e-01,2.11690e+00,9.23868e-01,1.64801e+00,3.54779e-01,1.72645e+00,5.50000e-01,1.69000e+00,1.90336e+01,2.55904e+01,2.03133e+01,2.61556e+01,2.40410e+08,
1e-06,1e-06,1.5e-06,1.5e-06,2e-06,2e-06,1.17915e+00,6,2.02024e+01,2.61081e+01,7.73707e-01,2.13060e+00,1.05279e+00,1.66227e+00,3.57067e-01,1.73326e+00,5.30000e-01,1.71000e+00,1.87238e+01,2.54479e+01,1.99521e+01,2.59998e+01,2.40410e+08,
1e-06,1e-06,1.5e-06,1.5e-06,2e-06,4e-06,1.22858e+00,6,2.06736e+01,2.63083e+01,6.74151e-01,2.14235e+00,1.00270e+00,1.69604e+00,3.91857e-01,1.74637e+00,5.00000e-01,1.73000e+00,1.91572e+01,2.56466e+01,2.04430e+01,2.62109e+01,1.38950e+08,
1e-06,1e-06,1.5e-06,1.5e-06,2e-06,6e-06,1.25281e+00,6,2.07073e+01,2.63225e+01,6.27233e-01,2.14378e+00,9.80025e-01,1.71062e+00,4.06654e-01,1.74119e+00,4.80000e-01,1.74000e+00,1.91809e+01,2.56574e+01,2.04842e+01,2.62284e+01,1.00000e+08,
1e-06,1e-06,1.5e-06,1.5e-06,2e-06,8e-06,1.26856e+00,6,2.06630e+01,2.63039e+01,5.97798e-01,2.14270e+00,9.66344e-01,1.71913e+00,4.17339e-01,1.74805e+00,4.70000e-01,1.74000e+00,1.91279e+01,2.56334e+01,2.04438e+01,2.62112e+01,8.03086e+07,
1e-06,1e-06,1.5e-06,1.5e-06,2e-06,1e-05,1.28016e+00,4,2.06062e+01,2.62800e+01,5.76814e-01,2.14079e+00,9.56958e-01,1.72484e+00,4.25716e-01,1.75249e+00,4.60000e-01,1.75000e+00,1.90581e+01,2.56016e+01,2.03893e+01,2.61880e+01,6.44947e+07,
1e-06,1e-06,1.5e-06,1.5e-06,4e-06,2e-06,1.11279e+00,6,1.89579e+01,2.55558e+01,8.24093e-01,2.10529e+00,1.03676e+00,1.61320e+00,3.21548e-01,1.71830e+00,5.90000e-01,1.68000e+00,1.75897e+01,2.49052e+01,1.86797e+01,2.54274e+01,3.72759e+08,
1e-06,1e-06,1.5e-06,1.5e-06,4e-06,4e-06,1.17882e+00,6,2.01976e+01,2.61060e+01,7.14892e-01,2.13049e+00,9.93647e-01,1.66203e+00,3.56854e-01,1.73309e+00,5.40000e-01,1.71000e+00,1.87201e+01,2.54462e+01,1.99479e+01,2.59980e+01,2.40410e+08,
1e-06,1e-06,1.5e-06,1.5e-06,4e-06,6e-06,1.20926e+00,6,2.05512e+01,2.62567e+01,6.64409e-01,2.13894e+00,9.73624e-01,1.68335e+00,3.81442e-01,1.73701e+00,5.20000e-01,1.72000e+00,1.90452e+01,2.55957e+01,2.03133e+01,2.61556e+01,1.73020e+08,
1e-06,1e-06,1.5e-06,1.5e-06,4e-06,8e-06,1.22830e+00,6,2.06719e+01,2.63076e+01,6.33095e-01,2.14232e+00,9.61359e-01,1.69586e+00,3.91711e-01,1.74624e+00,5.10000e-01,1.73000e+00,1.91559e+01,2.56461e+01,2.04410e+01,2.62100e+01,1.38950e+08,
1e-06,1e-06,1.5e-06,1.5e-06,4e-06,1e-05,1.24194e+00,6,2.07084e+01,2.63229e+01,6.10940e-01,2.14358e+00,9.52853e-01,1.70428e+00,3.99788e-01,1.73591e+00,5.00000e-01,1.74000e+00,1.91862e+01,2.56598e+01,2.04819e+01,2.62274e+01,1.24520e+08,
1e-06,1e-06,1.5e-06,1.5e-06,6e-06,2e-06,1.06218e+00,6,1.78115e+01,2.50140e+01,8.60579e-01,2.08427e+00,1.02257e+00,1.57549e+00,2.95641e-01,1.69709e+00,6.30000e-01,1.65000e+00,1.65510e+01,2.43765e+01,1.75118e+01,2.48666e+01,4.64159e+08,
1e-06,1e-06,1.5e-06,1.5e-06,6e-06,4e-06,1.14261e+00,6,1.95759e+01,2.58344e+01,7.42792e-01,2.11735e+00,9.85302e-01,1.63546e+00,3.42099e-01,1.72463e+00,5.70000e-01,1.69000e+00,1.81527e+01,2.51788e+01,1.93118e+01,2.57165e+01,2.99358e+08,
1e-06,1e-06,1.5e-06,1.5e-06,6e-06,6e-06,1.17874e+00,6,2.01965e+01,2.61055e+01,6.89004e-01,2.13047e+00,9.67680e-01,1.66197e+00,3.56815e-01,1.73305e+00,5.50000e-01,1.71000e+00,1.87190e+01,2.54456e+01,1.99467e+01,2.59974e+01,2.40410e+08,
1e-06,1e-06,1.5e-06,1.5e-06,6e-06,8e-06,1.20080e+00,6,2.04715e+01,2.62230e+01,6.55958e-01,2.13692e+00,9.56706e-01,1.67756e+00,3.77243e-01,1.73250e+00,5.30000e-01,1.72000e+00,1.89717e+01,2.55621e+01,2.02304e+01,2.61201e+01,1.93070e+08,
1e-06,1e-06,1.5e-06,1.5e-06,6e-06,1e-05,1.21631e+00,6,2.06055e+01,2.62797e+01,6.32727e-01,2.14039e+00,9.49003e-01,1.68807e+00,3.85126e-01,1.74058e+00,5.20000e-01,1.73000e+00,1.90951e+01,2.56184e+01,2.03701e+01,2.61799e+01,1.73020e+08,
1e-06,1e-06,1.5e-06,1.5e-06,8e-06,2e-06,1.01999e+00,6,1.68477e+01,2.45308e+01,8.90381e-01,2.06732e+00,1.01012e+00,1.54448e+00,2.83555e-01,1.69090e+00,6.70000e-01,1.62000e+00,1.56723e+01,2.39027e+01,1.65256e+01,2.43631e+01,5.17947e+08,
1e-06,1e-06,1.5e-06,1.5e-06,8e-06,4e-06,1.11229e+00,6,1.89468e+01,2.55507e+01,7.65280e-01,2.10508e+00,9.77438e-01,1.61282e+00,3.21101e-01,1.71805e+00,6.00000e-01,1.68000e+00,1.75830e+01,2.49019e+01,1.86717e+01,2.54237e+01,3.72759e+08,
1e-06,1e-06,1.5e-06,1.5e-06,8e-06,6e-06,1.15378e+00,6,1.97864e+01,2.59273e+01,7.08335e-01,2.12165e+00,9.62035e-01,1.64374e+00,3.46361e-01,1.73114e+00,5.70000e-01,1.70000e+00,1.83443e+01,2.52700e+01,1.95267e+01,2.58126e+01,2.99358e+08,
1e-06,1e-06,1.5e-06,1.5e-06,8e-06,8e-06,1.17870e+00,6,2.01959e+01,2.61052e+01,6.73638e-01,2.13045e+00,9.52269e-01,1.66194e+00,3.56800e-01,1.73302e+00,5.50000e-01,1.71000e+00,1.87183e+01,2.54453e+01,1.99459e+01,2.59971e+01,2.40410e+08,
1e-06,1e-06,1.5e-06,1.5e-06,8e-06,1e-05,1.19600e+00,6,2.04197e+01,2.62010e+01,6.49384e-01,2.13565e+00,9.45329e-01,1.67423e+00,3.64913e-01,1.72983e+00,5.40000e-01,1.72000e+00,1.89239e+01,2.55402e+01,2.01765e+01,2.60969e+01,2.15443e+08,
1e-06,1e-06,1.5e-06,1.5e-06,1e-05,2e-06,9.84393e-01,5,1.60667e+01,2.41185e+01,9.15399e-01,2.05380e+00,9.99491e-01,1.51866e+00,2.74097e-01,1.67661e+00,7.10000e-01,1.60000e+00,1.49505e+01,2.34931e+01,1.57183e+01,2.39281e+01,5.17947e+08,
1e-06,1e-06,1.5e-06,1.5e-06,1e-05,4e-06,1.08541e+00,6,1.83452e+01,2.52705e+01,7.84723e-01,2.09390e+00,9.69977e-01,1.59275e+00,3.12210e-01,1.71256e+00,6.20000e-01,1.66000e+00,1.70407e+01,2.46297e+01,1.80615e+01,2.51351e+01,4.15956e+08,
1e-06,1e-06,1.5e-06,1.5e-06,1e-05,6e-06,1.13200e+00,6,1.93642e+01,2.57400e+01,7.24731e-01,2.11314e+00,9.56623e-01,1.62755e+00,3.28153e-01,1.71814e+00,5.90000e-01,1.69000e+00,1.79608e+01,2.50865e+01,1.90963e+01,2.56190e+01,3.34048e+08,
1e-06,1e-06,1.5e-06,1.5e-06,1e-05,8e-06,1.15965e+00,6,1.98907e+01,2.59730e+01,6.88434e-01,2.12383e+00,9.48001e-01,1.64807e+00,3.48700e-01,1.73442e+00,5.70000e-01,1.70000e+00,1.84393e+01,2.53149e+01,1.96333e+01,2.58598e+01,2.68270e+08,
1e-06,1e-06,1.5e-06,1.5e-06,1e-05,1e-05,1.17866e+00,6,2.01953e+01,2.61050e+01,6.63191e-01,2.13044e+00,9.41787e-01,1.66192e+00,3.56790e-01,1.73300e+00,5.50000e-01,1.71000e+00,1.87177e+01,2.54450e+01,1.99453e+01,2.59968e+01,2.40410e+08,
1e-06,1e-06,1.8e-06,1.8e-06,2e-06,2e-06,1.19303e+00,6,1.98964e+01,2.59755e+01,7.73303e-01,2.14044e+00,1.06627e+00,1.67239e+00,3.58680e-01,1.73799e+00,5.30000e-01,1.73000e+00,1.84711e+01,2.53298e+01,1.96584e+01,2.58709e+01,2.40410e+08,
1e-06,1e-06,1.8e-06,1.8e-06,2e-06,4e-06,1.23937e+00,6,2.04203e+01,2.62013e+01,6.73843e-01,2.14906e+00,1.01319e+00,1.70296e+00,3.93142e-01,1.73303e+00,5.00000e-01,1.74000e+00,1.89428e+01,2.55489e+01,2.01969e+01,2.61057e+01,1.38950e+08,
1e-06,1e-06,1.8e-06,1.8e-06,2e-06,6e-06,1.26248e+00,6,2.04865e+01,2.62294e+01,6.26959e-01,2.14909e+00,9.89421e-01,1.71615e+00,4.07741e-01,1.74451e+00,4.80000e-01,1.75000e+00,1.89875e+01,2.55693e+01,2.02685e+01,2.61364e+01,1.00000e+08,
1e-06,1e-06,1.8e-06,1.8e-06,2e-06,8e-06,1.27765e+00,6,2.04658e+01,2.62206e+01,5.97539e-01,2.14718e+00,9.75172e-01,1.72383e+00,4.18314e-01,1.75086e+00,4.70000e-01,1.75000e+00,1.89476e+01,2.55511e+01,2.02504e+01,2.61287e+01,8.03086e+07,
1e-06,1e-06,1.8e-06,1.8e-06,2e-06,1e-05,1.28886e+00,4,2.04250e+01,2.62032e+01,5.76567e-01,2.14470e+00,9.65418e-01,1.72896e+00,4.26617e-01,1.75495e+00,4.60000e-01,1.76000e+00,1.88867e+01,2.55231e+01,2.02111e+01,2.61118e+01,6.44947e+07,
1e-06,1e-06,1.8e-06,1.8e-06,4e-06,2e-06,1.13225e+00,6,1.86141e+01,2.53968e+01,8.23500e-01,2.11964e+00,1.05562e+00,1.62793e+00,3.23770e-01,1.71291e+00,5.80000e-01,1.70000e+00,1.73042e+01,2.47631e+01,1.83545e+01,2.52749e+01,3.72759e+08,
1e-06,1e-06,1.8e-06,1.8e-06,4e-06,4e-06,1.19273e+00,6,1.98914e+01,2.59733e+01,7.14486e-01,2.14036e+00,1.00715e+00,1.67217e+00,3.58474e-01,1.73784e+00,5.40000e-01,1.73000e+00,1.84671e+01,2.53280e+01,1.96539e+01,2.58690e+01,2.40410e+08,
1e-06,1e-06,1.8e-06,1.8e-06,4e-06,6e-06,1.22114e+00,6,2.02748e+01,2.61391e+01,6.64068e-01,2.14683e+00,9.85161e-01,1.69148e+00,3.82911e-01,1.74125e+00,5.20000e-01,1.74000e+00,1.88148e+01,2.54900e+01,2.00461e+01,2.60406e+01,1.73020e+08,
1e-06,1e-06,1.8e-06,1.8e-06,4e-06,8e-06,1.23911e+00,6,2.04189e+01,2.62006e+01,6.32787e-01,2.14904e+00,9.71865e-01,1.70280e+00,3.92998e-01,1.73289e+00,5.10000e-01,1.74000e+00,1.89413e+01,2.55482e+01,2.01952e+01,2.61049e+01,1.38950e+08,
1e-06,1e-06,1.8e-06,1.8e-06,4e-06,1e-05,1.25208e+00,6,2.04726e+01,2.62235e+01,6.10651e-01,2.14950e+00,9.62707e-01,1.71042e+00,4.00959e-01,1.73965e+00,5.00000e-01,1.75000e+00,1.89834e+01,2.55675e+01,2.02521e+01,2.61294e+01,1.24520e+08,
1e-06,1e-06,1.8e-06,1.8e-06,6e-06,2e-06,1.08662e+00,6,1.74606e+01,2.48412e+01,8.59810e-01,2.10208e+00,1.04624e+00,1.59379e+00,2.98317e-01,1.70561e+00,6.30000e-01,1.68000e+00,1.62561e+01,2.42203e+01,1.71834e+01,2.47022e+01,4.64159e+08,
1e-06,1e-06,1.8e-06,1.8e-06,6e-06,4e-06,1.15939e+00,6,1.92447e+01,2.56862e+01,7.42289e-01,2.12966e+00,1.00158e+00,1.64809e+00,3.34105e-01,1.73032e+00,5.70000e-01,1.71000e+00,1.78789e+01,2.50468e+01,1.89963e+01,2.55734e+01,2.99358e+08,
1e-06,1e-06,1.8e-06,1.8e-06,6e-06,6e-06,1.19265e+00,6,1.98902e+01,2.59728e+01,6.88598e-01,2.14034e+00,9.81186e-01,1.67212e+00,3.58437e-01,1.73779e+00,5.50000e-01,1.73000e+00,1.84660e+01,2.53274e+01,1.96526e+01,2.58684e+01,2.40410e+08,
1e-06,1e-06,1.8e-06,1.8e-06,6e-06,8e-06,1.21320e+00,6,2.01860e+01,2.61010e+01,6.55600e-01,2.14535e+00,9.68751e-01,1.68624e+00,3.68694e-01,1.73713e+00,5.30000e-01,1.73000e+00,1.87347e+01,2.54529e+01,1.99548e+01,2.60009e+01,1.93070e+08,
1e-06,1e-06,1.8e-06,1.8e-06,6e-06,1e-05,1.22778e+00,6,2.03370e+01,2.61657e+01,6.32399e-01,2.14784e+00,9.60136e-01,1.69576e+00,3.86524e-01,1.74452e+00,5.20000e-01,1.74000e+00,1.88704e+01,2.55156e+01,2.01100e+01,2.60682e+01,1.73020e+08,
1e-06,1e-06,1.8e-06,1.8e-06,8e-06,2e-06,1.04883e+00,6,1.65013e+01,2.43504e+01,8.89469e-01,2.08797e+00,1.03806e+00,1.56571e+00,2.86762e-01,1.68982e+00,6.70000e-01,1.66000e+00,1.53786e+01,2.37383e+01,1.62050e+01,2.41930e+01,5.17947e+08,
1e-06,1e-06,1.8e-06,1.8e-06,8e-06,4e-06,1.13179e+00,6,1.86030e+01,2.53917e+01,7.64681e-01,2.11947e+00,9.96343e-01,1.62759e+00,3.23351e-01,1.72453e+00,6.00000e-01,1.70000e+00,1.72972e+01,2.47595e+01,1.83461e+01,2.52709e+01,3.72759e+08,
1e-06,1e-06,1.8e-06,1.8e-06,8e-06,6e-06,1.16963e+00,6,1.94617e+01,2.57836e+01,7.07864e-01,2.13320e+00,9.77409e-01,1.65560e+00,3.48267e-01,1.72421e+00,5.70000e-01,1.72000e+00,1.80761e+01,2.51421e+01,1.92166e+01,2.56735e+01,2.99358e+08,
1e-06,1e-06,1.8e-06,1.8e-06,8e-06,8e-06,1.19261e+00,6,1.98895e+01,2.59725e+01,6.73231e-01,2.14033e+00,9.65778e-01,1.67209e+00,3.58422e-01,1.73777e+00,5.50000e-01,1.73000e+00,1.84653e+01,2.53271e+01,1.96518e+01,2.58680e+01,2.40410e+08,
1e-06,1e-06,1.8e-06,1.8e-06,8e-06,1e-05,1.20871e+00,6,2.01293e+01,2.60766e+01,6.49016e-01,2.14439e+00,9.57676e-01,1.68322e+00,3.66358e-01,1.73468e+00,5.40000e-01,1.73000e+00,1.86832e+01,2.54290e+01,1.98966e+01,2.59756e+01,2.15443e+08,
1e-06,1e-06,1.8e-06,1.8e-06,1e-05,2e-06,1.01700e+00,5,1.57296e+01,2.39343e+01,9.14394e-01,2.07682e+00,1.03110e+00,1.54233e+00,2.67684e-01,1.67713e+00,7.10000e-01,1.64000e+00,1.46637e+01,2.33248e+01,1.54106e+01,2.37564e+01,5.17947e+08,
1e-06,1e-06,1.8e-06,1.8e-06,1e-05,4e-06,1.10752e+00,6,1.79960e+01,2.51035e+01,7.84027e-01,2.11013e+00,9.91390e-01,1.60942e+00,3.04794e-01,1.70857e+00,6.20000e-01,1.69000e+00,1.67481e+01,2.44793e+01,1.77322e+01,2.49753e+01,4.15956e+08,
1e-06,1e-06,1.8e-06,1.8e-06,1e-05,6e-06,1.14970e+00,6,1.90278e+01,2.55878e+01,7.24195e-01,2.12618e+00,9.73792e-01,1.64094e+00,3.30158e-01,1.72438e+00,5.90000e-01,1.71000e+00,1.76822e+01,2.49508e+01,1.87765e+01,2.54723e+01,3.34048e+08,
1e-06,1e-06,1.8e-06,1.8e-06,1e-05,8e-06,1.17502e+00,6,1.95698e+01,2.58317e+01,6.87979e-01,2.13498e+00,9.62916e-01,1.65952e+00,3.50536e-01,1.72755e+00,5.70000e-01,1.72000e+00,1.81744e+01,2.51892e+01,1.93265e+01,2.57230e+01,2.68270e+08,
1e-06,1e-06,1.8e-06,1.8e-06,1e-05,1e-05,1.19258e+00,6,1.98890e+01,2.59722e+01,6.62785e-01,2.14032e+00,9.55299e-01,1.67207e+00,3.58412e-01,1.73775e+00,5.50000e-01,1.73000e+00,1.84646e+01,2.53268e+01,1.96511e+01,2.58677e+01,2.40410e+08,
1e-06,1e-06,2.1e-06,2.1e-06,2e-06,2e-06,1.20407e+00,6,1.96451e+01,2.58651e+01,7.72981e-01,2.14802e+00,1.07699e+00,1.68018e+00,3.60031e-01,1.74162e+00,5.30000e-01,1.74000e+00,1.82622e+01,2.52310e+01,1.94162e+01,2.57633e+01,2.40410e+08,
1e-06,1e-06,2.1e-06,2.1e-06,2e-06,4e-06,1.24816e+00,6,2.02149e+01,2.61134e+01,6.73592e-01,2.15419e+00,1.02172e+00,1.70829e+00,3.94216e-01,1.73635e+00,5.00000e-01,1.75000e+00,1.87667e+01,2.54678e+01,1.99968e+01,2.60192e+01,1.38950e+08,
1e-06,1e-06,2.1e-06,2.1e-06,2e-06,6e-06,1.27044e+00,6,2.03090e+01,2.61538e+01,6.26733e-01,2.15315e+00,9.97155e-01,1.72038e+00,4.08647e-01,1.74710e+00,4.80000e-01,1.76000e+00,1.88286e+01,2.54964e+01,2.00946e+01,2.60616e+01,1.00000e+08,
1e-06,1e-06,2.1e-06,2.1e-06,2e-06,8e-06,1.28517e+00,6,2.03074e+01,2.61531e+01,5.97328e-01,2.15059e+00,9.82486e-01,1.72741e+00,4.19126e-01,1.75304e+00,4.70000e-01,1.76000e+00,1.87993e+01,2.54828e+01,2.00947e+01,2.60616e+01,8.03086e+07,
1e-06,1e-06,2.1e-06,2.1e-06,2e-06,1e-05,1.29612e+00,4,2.02806e+01,2.61416e+01,5.76362e-01,2.14767e+00,9.72469e-01,1.73210e+00,4.27367e-01,1.75686e+00,4.60000e-01,1.76000e+00,1.87453e+01,2.54578e+01,2.00687e+01,2.60504e+01,6.44947e+07,
1e-06,1e-06,2.1e-06,2.1e-06,4e-06,2e-06,1.14735e+00,6,1.83274e+01,2.52620e+01,8.23041e-01,2.13070e+00,1.07027e+00,1.63928e+00,3.25629e-01,1.71849e+00,5.80000e-01,1.72000e+00,1.70657e+01,2.46425e+01,1.80821e+01,2.51450e+01,3.72759e+08,
1e-06,1e-06,2.1e-06,2.1e-06,4e-06,4e-06,1.20378e+00,6,1.96398e+01,2.58628e+01,7.14163e-01,2.14795e+00,1.01788e+00,1.67998e+00,3.59831e-01,1.74148e+00,5.40000e-01,1.74000e+00,1.82580e+01,2.52291e+01,1.94114e+01,2.57611e+01,2.40410e+08,
1e-06,1e-06,2.1e-06,2.1e-06,4e-06,6e-06,1.23071e+00,6,2.00496e+01,2.60421e+01,6.63792e-01,2.15289e+00,9.94462e-01,1.69774e+00,3.74083e-01,1.74452e+00,5.20000e-01,1.75000e+00,1.86251e+01,2.54020e+01,1.98277e+01,2.59454e+01,1.73020e+08,
1e-06,1e-06,2.1e-06,2.1e-06,4e-06,8e-06,1.24790e+00,6,2.02131e+01,2.61127e+01,6.32536e-01,2.15419e+00,9.80407e-01,1.70814e+00,3.94074e-01,1.73621e+00,5.10000e-01,1.75000e+00,1.87650e+01,2.54670e+01,1.99947e+01,2.60183e+01,1.38950e+08,
1e-06,1e-06,2.1e-06,2.1e-06,4e-06,1e-05,1.26039e+00,6,2.02822e+01,2.61423e+01,6.10417e-01,2.15403e+00,9.70776e-01,1.71513e+00,4.01936e-01,1.74257e+00,4.90000e-01,1.76000e+00,1.88169e+01,2.54910e+01,2.00660e+01,2.60492e+01,1.24520e+08,
1e-06,1e-06,2.1e-06,2.1e-06,6e-06,2e-06,1.10540e+00,6,1.71639e+01,2.46923e+01,8.59222e-01,2.11580e+00,1.06443e+00,1.60788e+00,3.00553e-01,1.70066e+00,6.30000e-01,1.70000e+00,1.60067e+01,2.40861e+01,1.69044e+01,2.45600e+01,4.64159e+08,
1e-06,1e-06,2.1e-06,2.1e-06,6e-06,4e-06,1.17254e+00,6,1.89704e+01,2.55615e+01,7.41896e-01,2.13915e+00,1.01434e+00,1.65783e+00,3.35675e-01,1.72262e+00,5.70000e-01,1.73000e+00,1.76513e+01,2.49355e+01,1.87339e+01,2.54526e+01,2.99358e+08,
1e-06,1e-06,2.1e-06,2.1e-06,6e-06,6e-06,1.20371e+00,6,1.96385e+01,2.58622e+01,6.88275e-01,2.14794e+00,9.91924e-01,1.67994e+00,3.59795e-01,1.74144e+00,5.50000e-01,1.74000e+00,1.82568e+01,2.52285e+01,1.94101e+01,2.57605e+01,2.40410e+08,
1e-06,1e-06,2.1e-06,2.1e-06,6e-06,8e-06,1.22316e+00,6,1.99527e+01,2.60000e+01,6.55314e-01,2.15182e+00,9.78422e-01,1.69292e+00,3.69864e-01,1.74069e+00,5.30000e-01,1.74000e+00,1.85393e+01,2.53619e+01,1.97289e+01,2.59020e+01,1.93070e+08,
1e-06,1e-06,2.1e-06,2.1e-06,6e-06,1e-05,1.23704e+00,6,2.01182e+01,2.60718e+01,6.32134e-01,2.15355e+00,9.69138e-01,1.70167e+00,3.87695e-01,1.74754e+00,5.20000e-01,1.75000e+00,1.86856e+01,2.54302e+01,1.98975e+01,2.59760e+01,1.73020e+08,
1e-06,1e-06,2.1e-06,2.1e-06,8e-06,2e-06,1.07089e+00,6,1.62042e+01,2.41926e+01,8.88776e-01,2.10388e+00,1.05941e+00,1.58207e+00,2.89445e-01,1.68637e+00,6.70000e-01,1.68000e+00,1.51269e+01,2.35950e+01,1.59285e+01,2.40435e+01,5.17947e+08,
1e-06,1e-06,2.1e-06,2.1e-06,8e-06,4e-06,1.14694e+00,6,1.83163e+01,2.52568e+01,7.64217e-01,2.13056e+00,1.01103e+00,1.63897e+00,3.25232e-01,1.71826e+00,6.00000e-01,1.71000e+00,1.70583e+01,2.46387e+01,1.80734e+01,2.51408e+01,3.72759e+08,
1e-06,1e-06,2.1e-06,2.1e-06,8e-06,6e-06,1.18210e+00,6,1.91934e+01,2.56630e+01,7.07495e-01,2.14210e+00,9.89511e-01,1.66474e+00,3.49864e-01,1.72879e+00,5.70000e-01,1.73000e+00,1.78536e+01,2.50345e+01,1.89594e+01,2.55565e+01,2.99358e+08,
1e-06,1e-06,2.1e-06,2.1e-06,8e-06,8e-06,1.20367e+00,6,1.96378e+01,2.58619e+01,6.72909e-01,2.14793e+00,9.76519e-01,1.67991e+00,3.59780e-01,1.74141e+00,5.50000e-01,1.74000e+00,1.82561e+01,2.52281e+01,1.94093e+01,2.57602e+01,2.40410e+08,
